x1,x2,y
0.5488135039273248,0.3117958819941026,0.5478181081735846
0.7151893663724195,0.6963434888154595,0.5760317429256328
0.6027633760716439,0.3777518392924809,0.1134753987640586
0.5448831829968969,0.1796036775596348,1.072285921314013
0.4236547993389047,0.02467872839133123,0.6245245484798667
0.6458941130666561,0.06724963146324858,0.7838764531861209
0.4375872112626925,0.6793927734985673,0.007422493306581401
0.8917730007820798,0.4536968445560453,1.592756547096827
0.9636627605010293,0.5365792111087222,2.135436022535741
0.3834415188257777,0.8966712930403421,0.7791557727529462
0.7917250380826646,0.9903389473967044,2.0223831940660375
0.5288949197529045,0.21689698439847394,0.35543311294307006
0.5680445610939323,0.6630782031001008,-0.18052906969944893
0.925596638292661,0.26332237673715064,1.684909977749859
0.07103605819788694,0.02065099946572868,3.12623613409206
0.08712929970154071,0.7583786538361414,1.592962253942521
0.02021839744032572,0.32001715082246784,1.885195361942177
0.832619845547938,0.38346389417189797,1.0181168107683876
0.7781567509498505,0.5883171135536057,0.733877835640066
0.8700121482468192,0.8310484552361904,3.045417045722705
0.978618342232764,0.6289818435911487,2.021586617169133
0.7991585642167236,0.8726506554473953,2.0609313829537292
0.46147936225293185,0.27354203481563577,0.6448486124039381
0.7805291762864555,0.7980468339125637,0.6366532859042208
0.11827442586893322,0.1856359443059522,2.3378944257202776
0.6399210213275238,0.9527916569719446,0.6289400251137105
0.1433532874090464,0.6874882763878153,0.11814192593534134
0.9446689170495839,0.21550767711355845,2.6851436289868045
0.5218483217500717,0.9473705904889242,0.12753042608613074
0.4146619399905236,0.7308558067701578,0.5647650933622697
0.26455561210462697,0.25394164259502583,0.5150587252898305
0.7742336894342167,0.21331197736748198,1.9927666739066758
0.45615033221654855,0.5182007139306632,0.5551389632431243
0.5684339488686485,0.025662718054531575,0.945118436868948
0.018789800436355142,0.2074700754411094,2.3995825399386392
0.6176354970758771,0.42468546875150626,-0.44029620673827174
0.6120957227224214,0.37416998033422555,-0.015640836374229944
0.6169339968747569,0.4635754243648107,0.0031915972098202072
0.9437480785146242,0.2776287062947319,2.0340217609791407
0.6818202991034834,0.5867843464581688,0.446595753247841
0.359507900573786,0.8638556059232314,1.1485955586851004
0.43703195379934145,0.11753185596203308,0.9458863829391047
0.6976311959272649,0.5173791071541142,0.010019100910558854
0.06022547162926983,0.1320681063451533,1.8919900129783995
0.6667667154456677,0.7168596811925937,1.1955179044913655
0.6706378696181594,0.39605970280729375,0.0004661601058113529
0.2103825610738409,0.565421311858509,0.5340355495604068
0.1289262976548533,0.18327983621407862,1.6179205803136938
0.31542835092418386,0.14484775934337724,0.049797731564436454
0.3637107709426226,0.48805628064895457,-0.05252620029001784
0.5701967704178796,0.3556127378499556,-0.08631363387704061
0.43860151346232035,0.940431945252813,1.317778382658817
0.9883738380592262,0.7653252538069653,3.0863060830993136
0.10204481074802807,0.7486636198505473,1.8947367502547503
0.2088767560948347,0.9037197397459334,2.1283997597784365
0.16130951788499626,0.08342243544201855,2.184779255118864
0.6531083254653984,0.5521924699224066,0.24020080704991292
0.2532916025397821,0.5844760689557689,0.7247954490540991
0.4663107728563063,0.961936378547229,0.9829489825913388
0.24442559200160274,0.29214752679254885,0.671771276312858
0.15896958364551972,0.24082877991544682,1.3649992869426977
0.11037514116430513,0.10029394226549782,1.752894303440634
0.6563295894652734,0.016429629591474204,1.5538117737671517
0.1381829513486138,0.9295293167921905,1.7350311314030353
0.1965823616800535,0.66991654659091,1.4857964285002614
0.3687251706609641,0.7851529120231378,0.45416243427583225
0.8209932298479351,0.2817301057539491,1.2933227605780495
0.09710127579306127,0.5864101661863267,1.90752579191801
0.8379449074988039,0.06395526612098112,2.4143998872933374
0.09609840789396307,0.4856275959346229,0.8470860867342802
0.9764594650133958,0.9774951397444468,3.306692422324371
0.4686512016477016,0.8765052453165908,1.158697926376253
0.9767610881903371,0.33815895183684563,1.5549210667609592
0.604845519745046,0.9615701545414985,1.3688011056209342
0.7392635793983017,0.2317016264712045,-0.19539142424523526
0.039187792254320675,0.9493188224156814,2.6216625071417425
0.2828069625764096,0.9413777047064986,1.465114822032831
0.1201965612131689,0.7992025873523917,1.0617599113738725
0.29614019752214493,0.6304479368667911,0.007916142985037122
0.11872771895424405,0.874287966624947,1.418225429007733
0.317983179393976,0.2930202845077967,1.369571709065202
0.41426299451466997,0.8489435553129182,0.7644302428116801
0.06414749634878436,0.6178766919175238,2.2527937608037583
0.6924721193700198,0.01323685775889949,1.4438094003124438
0.5666014542065752,0.34723351793221957,-0.015670347137466872
0.2653894909394454,0.14814086094816503,0.3612080839625019
0.5232480534666997,0.9818293898182532,1.0202838429891246
0.09394051075844168,0.47837030703998806,1.2704362002130625
0.5759464955561793,0.4973913654986627,0.4866746888886236
0.9292961975762141,0.6394725163987236,2.5107661000157058
0.31856895245132366,0.3685846061296175,1.1488116366637282
0.6674103799636817,0.13690027168559893,1.365745386436418
0.13179786240439217,0.8221177331942455,1.5752003430292518
0.7163272041185655,0.18984791190275796,0.39099768819275493
0.2894060929472011,0.511318982546456,0.8274701245296069
0.18319136200711683,0.22431702897473926,1.561829042371775
0.5865129348100832,0.09784448449403405,-0.0007790531846321169
0.020107546187493552,0.8621915174216833,3.1366220450948785
0.8289400292173631,0.9729194890231303,2.607539554948623
0.004695476192547066,0.9608346580630002,3.5445714179923034
0.6778165367962301,0.906555499221179,1.05009724181229
0.27000797319216485,0.7740473326986388,0.5006487829397739
0.7351940221225949,0.3331451520286419,-0.03090236790193235
0.9621885451174382,0.08110138998799676,3.413711714397698
0.24875314351995803,0.40724117141380733,0.5197136079285871
0.5761573344178369,0.23223414217094274,0.29975883817911064
0.592041931271839,0.13248763475798297,1.6264044576109746
0.5722519057908734,0.05342718178682526,1.3915903421680136
0.2230816326406183,0.7255943642105788,1.2067144082682821
0.952749011516985,0.011427458625031028,3.314363217817667
0.44712537861762736,0.7705807485027762,1.1540243935477923
0.8464086724711278,0.14694664540037505,2.683017693310431
0.6994792753175043,0.07952208258675575,1.7466807637126263
0.29743695085513366,0.08960303423860538,1.5435585320184142
0.8137978197024772,0.6720478073539145,0.08539142097365993
0.39650574084698464,0.24536720985284477,0.4931608629836942
0.8811031971111616,0.42053946668009845,1.4189128731640528
0.5812728726358587,0.5573687913239169,0.12948530404746508
0.8817353618548528,0.8605511738287938,2.578727653312418
0.6925315900777659,0.7270442627113283,-0.7414089656653962
0.7252542798196405,0.27032790523871464,0.48648523459574083
0.5013243819267023,0.1314827992911276,0.8139943534367752
0.9560836347232239,0.05537432042119794,2.835160020301647
0.6439901992296374,0.3015986344809425,-0.3043057726220897
0.4238550485581797,0.26211814923967824,0.7754011543549494
0.6063932141279244,0.45614056680047965,0.2612493624506836
0.019193198309333526,0.6832813355476804,1.9941597600985437
0.30157481667454933,0.6956254456388572,0.7424807109423063
0.660173537492685,0.28351884658216664,0.9016689260796812
0.29007760721044407,0.3799269559001205,0.5154081126916645
0.6180154289988415,0.18115096173690304,1.047882362539814
0.42876870094576613,0.7885455123065187,0.5061616305915243
0.13547406422245023,0.0568480764332403,2.113095224022402
0.29828232595603077,0.6969972417249873,0.0212295082533992
0.5699649107012649,0.7786953959411034,0.39434112240239516
0.5908727612481732,0.7774075618487531,0.5644998332459097
0.5743252488495788,0.25942256434535493,0.782546319690008
0.6532008198571336,0.37381313793256143,0.25676679859749957
0.6521032700016889,0.587599635196389,0.49843033099526435
0.43141843543397396,0.272821902424467,-0.1772222567934323
0.896546595851063,0.3708527992178887,1.2645724462461752
0.36756187004789653,0.19705428018563964,0.5790844789078633
0.4358649252656268,0.4598558837560074,-0.4781234035356146
0.8919233550156721,0.044612301254114084,2.983052861575115
0.8061939890460857,0.799795884570618,1.618500615966245
0.7038885835403663,0.07695644698663273,1.4500826659080643
0.10022688731230112,0.518835148831526,1.769411293045617
0.9194826137446735,0.3068100995451961,2.9567901012717135
0.7142412995491114,0.5775429488313755,0.2546257949088497
0.9988470065678665,0.9594333408334251,2.4431576902137424
0.14944830465799375,0.6455702444560039,1.434468489874684
0.8681260573682142,0.03536243575549092,2.409306501189176
0.16249293467637482,0.43040243950806123,0.9045697723106016
0.6155595642838442,0.5100168523182502,-0.3553731140528376
0.12381998284944151,0.536177494703452,1.2020633477479623
0.8480082293222344,0.6813925106038379,1.466282705884697
0.8073189587250107,0.2775960977317661,0.9403585523176698
0.5691007386145933,0.1288605654663202,1.9426983598725958
0.40718329722599966,0.39267567654709434,-0.3365102356550832
0.06916699545513805,0.9564057227959488,2.501143015702157
0.6974287731445636,0.18713089175084474,-0.26509342087048027
0.45354268267806885,0.903983954928237,0.9633402100355737
0.7220555994703479,0.5438059500773263,-0.5055216150276383
0.8663823259286292,0.4569114216457658,1.0819158987644169
0.9755215050028858,0.8820414102298896,2.8531499455740312
0.855803342392611,0.45860396176858587,0.9196643615603752
0.011714084185001972,0.7241676366115433,3.5049233410801937
0.3599780644783639,0.399025321703102,0.7442380482158119
0.729990562424058,0.9040443929009577,2.0047843833656502
0.17162967726144052,0.6900250201912274,0.8176088207726797
0.5210366062041293,0.6996220542505167,0.7679672429791415
0.05433798833925363,0.3277204015571189,2.382548059745215
0.19999652489640007,0.7567786427368892,1.615400181909781
0.01852179446061397,0.6360610554471413,2.925495092532606
0.7936977033574206,0.24002027337970955,0.7461490778625128
0.22392468806038013,0.16053882248525642,1.1261864233351147
0.3453516806969027,0.7963914745173317,1.1096985631297434
0.9280812934655909,0.9591666030352225,1.558896238378795
0.7044144019235328,0.45813882726004285,1.1832783073399813
0.03183892953130785,0.5909841653236849,2.5097045028259473
0.16469415649791275,0.8577226441935546,1.7412755573804872
0.6214784014997635,0.45722345335385706,0.26697301290281233
0.5772285886041676,0.9518744768327362,0.5656276213877244
0.23789282137450862,0.5757511620448724,0.5407212413313427
0.9342139979247938,0.820767120701315,2.9500178576635747
0.613965955965896,0.9088437184127384,1.6146593077830884
0.5356328030249583,0.8155238187685688,1.858585393847448
0.589909976354571,0.15941446344895593,0.6238682438794003
0.7301220295167696,0.6288984390617004,0.2833590392493825
0.31194499547960186,0.3984342586196771,0.14810786339234844
0.3982210622160919,0.0627129520233457,0.5506683957612076
0.20984374897512215,0.42403225188984195,0.831834615882336
0.18619300588033616,0.2586840668894077,1.4672814084555008
0.9443723899839336,0.8490383084285108,2.5666857732875354
0.7395507950492876,0.03330462654669619,2.2110421149339508
0.4904588086175671,0.9589827218634736,0.9371281375037074
0.22741462797332324,0.3553688484719296,0.6738933741416143
0.25435648177039294,0.3567068904025429,0.41543771834257454
0.05802916032387562,0.01632850268370789,2.3067555547038565
0.4344166255581208,0.18523232523618394,-0.24547862674129217
